address,balance,lifetime,#investment_to_contract,#payment_from_contract,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,owner_gets_eth_Wo_investing,owner_gets_eth_investing,owner_no_eth
0xb27fb8de974414142e7f3e2b60b6920462f2f78e,0.000000,133,9,9,5,1,0.000000,4.082483,0.000000,0.719907,1.0000,0.0000,0.0526,3.016959,0.0226,1.632993,1,0,0
0xe667ee64fca09f2c4a36af46397537edf8382c80,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,3.0000,1.885618,0.0000,0.0,0,0,1
0xfed8dfb896ff7081851c56a2652240568d2c513f,0.010000,172,264,263,262,1,-0.003802,16.248661,-0.000038,124.548511,0.9962,0.0000,0.0233,113.738736,0.0116,131.0,1,0,0
0x2770ad33f5798542de5de4bc8beae3fadb8de1e5,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,7.0000,0.699854,0.0000,0.0,0,0,1
0xd939cdb6b110c96b1758adab5cab1e836ddbdd2b,0.000000,42,680,680,498,1,0.000000,30.553019,0.000000,1051.048681,1.0000,0.0000,0.0952,190.190037,0.0714,188.310028,0,0,1
0x36cda1038a9556ebe626bcd7bab4e46f38d896ec,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xa1c4375fec1a157c11dfebea7ad709fab57f7d3c,1.000000,67,4,14,3,7,1.250000,1.299038,-0.125000,3480.060017,3.5000,0.6667,0.2239,5.319148,0.1194,0.829156,0,0,1
0x48946d2452E72103703ad5317c9fa7b3a3D9b5a8,0.060000,0,6,0,4,0,-1.500000,0.866025,-0.015000,0.00866,0.0000,0.0000,2.0000,4.0,0.0000,0.0,0,0,1
0xcC88937F325d1C6B97da0AFDbb4cA542EFA70870,92.595366,0,143,0,7,0,-20.428571,29.875251,-13.227909,14.44248,0.0000,0.0000,3.0000,36.12017,0.0000,0.0,0,0,1
0x8A754e689F2fcBa0c900028fA235043B595C994d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x7cbb6bf92a288fa3e28cb32a60e4cc0c88d8f2bf,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x980f4331c1d4188d4cf876bef10fe946de70478d,0.000000,0,1,1,1,1,0.000000,1.0,0.000000,0.01,1.0000,0.0000,1.0000,0.0,1.0000,0.0,1,0,0
0xD040C29b8aF036a502ef012Cc49E37a160f251EC,0.020000,0,2,0,2,0,-1.000000,0.0,-0.010000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xddaaf8c81a16719a9637a2e110af4c25612587c4,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x6bce536e0a938dc19dbcbb045b46b93c3d13620b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x207ff240d2f5baaefce160785f38ebd5d7bbdce4,0.010000,0,1,0,1,0,-1.000000,0.0,-0.010000,0.0,0.0000,0.0000,2.0000,0.0,0.0000,0.0,0,0,1
0x33fe0408a1cf345dc14f3a6144ed22847a186964,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xe2b7d18eb4a6358b78483ff095408f240a96596e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,3.0000,0.816497,0.0000,0.0,0,0,1
0x57e7d2eb31a54f3d661de5a29114ff16f1295991,0.000000,28,16,1,10,1,-1.363636,1.149919,0.000000,0.065733,0.0625,0.0000,0.1071,7.071068,0.0357,0.0,1,0,0
0xd09b6e3c8fb7e05e248197ec45c38cd338d66c1a,0.000000,286,2,2,1,1,0.000000,2.0,0.000000,1.311111,1.0000,0.0000,0.0140,0.433013,0.0070,0.0,0,0,1
0x126799e70341c54203d241c92c1f511dbe75aded,0.100000,644,3,2,2,1,-0.333333,1.699673,-0.033333,1.592136,0.6667,0.0000,0.0124,0.695971,0.0031,0.0,0,0,1
0x9ffe3a0864cCe4995A6B385B99de3644cC8d2483,5.362400,0,11,0,5,0,-2.200000,1.939072,-1.072480,0.805822,0.0000,0.0000,2.0000,5.0,0.0000,0.0,0,0,1
0xcabee6c73250495fc7da131ee93b819be294f6e0,0.071133,32,89,7,78,1,-1.051282,0.552325,-0.000912,17.979178,0.0787,0.0128,0.9375,2.836469,0.0938,0.471405,0,0,1
0x18aA6E402a0AA22b7f61a5Ace68fDDC629Fe44ec,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,38.0000,1.092977,0.0000,0.0,0,0,1
0x8ca30dc0c82128e53dbda143f511e6bdfa42e997,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xc8c6a31a4a806d3710a7b38b7b296d2fabccdba8,0.050000,0,1,0,1,0,-1.000000,0.0,-0.050000,0.0,0.0000,0.0000,121.0000,111.89086,0.0000,0.0,0,0,1
0x898bf39cd67658bd63577fb00a2a3571daecbc53,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,35.0000,416.266943,0.0000,0.0,0,0,1
0x75d34b30a9a2405b7e2bbff94badcc0ce6c934ad,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,111.0000,5.24674,0.0000,0.0,0,0,1
0x954878C70dBbd09DbA501EFCa4c6b6e1f70067a3,191.845260,0,264,0,94,0,-2.808511,13.437227,-2.040907,10.237708,0.0000,0.0000,9.0000,31.191563,0.0000,0.0,0,0,1
0x02b97cca6d6a5227e464b2a60ee1a580ea4f7da9,0.010001,7,17,20,10,5,0.272727,2.489648,-0.000909,0.032023,1.1765,0.4000,1.0000,1.85164,1.0000,1.456863,0,1,0
0xf16d5733a31d54e828460afbf7d60aa803a61c51,0.000021,130,5,11,3,8,0.545455,1.499311,-0.000002,43.975043,2.2000,0.0000,0.0692,1.414214,0.0615,0.484123,0,0,1
0xB3C2373CDF4D6f15a907902bEbB0396dB9a10285,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.5,0.0000,0.0,0,0,1
0x540e5fFF293f523Acd26291b5bC7ac5713991FEb,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,30.0000,475.425615,0.0000,0.0,0,0,1
0x78b7fada55a64dd895d8c8c35779dd8b67fa8a05,1.907465,0,8,0,5,0,-1.600000,1.2,-0.381493,0.459992,0.0000,0.0000,78.0000,262.469247,0.0000,0.0,0,0,1
0xF46ede17c0bAb20d87Cd079a2632f71433A407b9,18507.803936,0,4574,0,3691,0,-1.239231,0.976527,-5.014306,153.535318,0.0000,0.0000,60.0000,284.635988,0.0000,0.0,0,0,1
0x1939f518ff3b24aa728e023ba4991e282f80b466,0.000000,71,2,1,2,1,-0.333333,0.942809,0.000000,53.541261,0.5000,0.0000,0.0704,0.0,0.0141,0.0,0,0,1
0x7ae79d424b81081990870ce6c606ca762db67676,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x86667bfafadef8f169b6e2908f29b344b98cdd3a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,6.0000,0.745356,0.0000,0.0,0,0,1
0xa7f976C360ebBeD4465c2855684D1AAE5271eFa9,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,101.0000,215.072566,0.0000,0.0,0,0,1
0xdaff1F98299b12d475b4725a2635e5bA291aA651,0.349999,0,20,0,3,0,-6.666667,3.091206,-0.116666,0.049888,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x86d2C3315b2a087dD492FeAf25aEd5640BdA6A53,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.0,0.0000,0.0,0,0,1
0xaf4dce16da2877f8c9e00544c93b62ac40631f16,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,17.0000,490.772952,0.0000,0.0,0,0,1
0x741fC999F5B62c80831cF659AED04c64AC8eF24e,190000.000006,0,3330,0,1415,0,-2.353357,44.460101,-134.275618,2604.447187,0.0000,0.0000,3.0000,1569.777054,0.0000,0.0,0,0,1
0xe06eda7435ba749b047380ced49121dde93334ae,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,15.0000,8.721366,0.0000,0.0,0,0,1
0x0a7458ee9ba969ea5959f656047085d7e99dd3dc,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x6afd9628ef194f2365f6de9c8cee8938dfd936ed,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x5B5d8A8A732A3c73fF0fB6980880Ef399ecaf72E,528.711583,0,45,0,39,0,-1.153846,0.425981,-13.556707,51.603593,0.0000,0.0000,21.0000,7.527124,0.0000,0.0,0,0,1
0x4bf39e0e3bf4097564ec41ccc26cbf3da3a7417a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,7.0000,1.385051,0.0000,0.0,0,0,1
0x8e911d478da4f4ddc3a6dd76b3fcdd69ebbcf338,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xaad00f5dc5a76a9fa9060cd3cdfce9bfbe0e5e81,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xf014581e9d5907817d5a85055793a94cb66a909e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0b5cba1bc5ec084e82fadc4e2c3a43a94660b6c4,0.000000,0,2,2,2,1,0.000000,1.0,0.000000,0.26,1.0000,0.5000,1.0000,0.0,1.0000,0.0,0,0,1
0x820b5d21d1b1125b1aad51951f6e032a07caec65,0.007587,6,684,597,596,15,-0.144518,15.990883,-0.000013,861.950612,0.8728,0.0151,0.6667,435.93599,0.3333,296.5,0,1,0
0x7e0949df59f3e71b22c409a97887adf970fc011b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x06cda3b81bcc049c6e379ab394adb851d2844c31,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,25.0000,5.033647,0.0000,0.0,0,0,1
0x9a7A4ea93CE5a9129D754B7Dbeb3a3968939D6b3,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x8cd3bac9875b1945d1d3469947236d8971bf3174,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,51.0000,15.262033,0.0000,0.0,0,0,1
0xbc1aB7F58a95cf307Ba5Ee18CF06b7eD0120da7a,82660.927608,0,757,0,44,0,-17.204545,101.123592,-1878.657446,7215.310954,0.0000,0.0000,63.0000,62.90478,0.0000,0.0,0,0,1
0xa62298341d83b93bd08a6e73bb80c7cf992d424d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,19.0000,4.726304,0.0000,0.0,0,0,1
0xaafd4fc990ffa78ced015d77f04cc65842a3e78a,0.000000,0,5,8,4,5,0.600000,0.489898,0.000000,1.059967,1.6000,1.0000,1.0000,0.0,1.0000,0.0,0,0,1
0xD8aAeAbEEAcce6C0546F04bCbf74A9617d69d809,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xB54c1E0CB74be65749A61BC262750c04E3d283E9,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,5.0000,1.74356,0.0000,0.0,0,0,1
0x82aeb952104e4b7e4fc7002112987ba1f69ae2c8,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x7e0b06a487b0060d447ea0bb8415b5cc6d7bd1d8,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x815a7c1283c802c61933d3fe6f86f6a890443f84,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x51d8012e7a6bed3b79c2de9939b37221cc7c808f,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,6.0000,39.431023,0.0000,0.0,0,0,1
0x0b9cab17883e721888c22b2bcb5a00f91a711989,0.053000,0,2,0,2,0,-1.000000,0.0,-0.026500,0.0165,0.0000,0.0000,3.0000,0.0,0.0000,0.0,0,0,1
0x5dbd23a64ee5b80dabde8e0b8474f901b4d0b5ae,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,4.0000,2.680951,0.0000,0.0,0,0,1
0x740650f830a0aec0f27821174d1b5737f9636017,0.000000,4,7,7,2,1,0.000000,4.966555,0.000000,0.498317,1.0000,0.0000,1.2500,1.854724,1.0000,0.707107,0,0,1
0x168521b94eb0ca6f9aea34a735c53bcff79abdaf,0.000000,0,10,11,4,3,0.250000,1.63936,0.000000,0.031069,1.1000,0.7500,1.0000,0.0,1.0000,0.0,0,1,0
0x7965c9644e6e69b9135644c5de33bed2c6f8c281,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x89a85fc852c72c9465a9feaa78e6ce7bdbaeb5d4,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x31c44756a907a6585210c324cd4823f980aa7702,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0xa8015120379d11602999d9caf162b7d507ca650a,0.000000,4,2,2,2,1,0.000000,1.0,0.000000,0.002,1.0000,0.5000,0.5000,1.0,0.5000,0.0,0,1,0
0x4805f9568bca23bef099c2a317346b42146384a1,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,9.0000,0.471405,0.0000,0.0,0,0,1
0x39173925e7c7a07dc7a6afbf1dffd0179de18c27,0.000000,753,81,1,79,1,-1.000000,0.316228,0.000000,33.968458,0.0123,0.0000,0.1580,1.69248,0.0013,0.0,1,0,0
0xe86c6b6c21de28da056e609bda3409ac60028e40,0.000000,30,24,24,23,23,0.000000,0.0,0.000000,0.0,1.0000,1.0000,0.2000,14.278967,0.1667,5.455273,0,0,1
0x7a1f4c713b7ced54b86a3baca9cbda91d2ef27fc,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x436aad97c5c4298521a1295f5e55c7bd9ab090c3,0.000000,7,11,11,11,1,0.000000,3.316625,0.000000,630.754466,1.0000,0.0000,0.8571,32.463655,0.4286,2.054805,0,0,1
0x651a824c225e60c1901ec6018a685aa38d82f23c,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,1.5,0.0000,0.0,0,0,1
0x4572b64696c07f73dcd0c5f48dbce9a6869c550f,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xcd72f5c7f7d65f4d7e5260a437edb3242724ea64,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x282fea100d6673c7a8f64a8b4d239995af6cb294,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x19d07141c1ac170630ddf66835ec28a79bc53ee0,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x486cf19a550e2814aef970b14e509e93209a0151,0.000000,14,2,1,2,1,-0.333333,0.942809,0.000000,14.142136,0.5000,0.0000,0.2857,0.5,0.0714,0.0,0,0,1
0xb62d18dea74045e822352ce4b3ee77319dc5ff2f,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,248.0000,97.51658,0.0000,0.0,0,0,1
0xab16e0d25c06cb376259cc18c1de4aca57605589,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,319.0000,97.757298,0.0000,0.0,0,0,1
0xed5a55797caecca39811ac3cc0ee085cafc05953,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,70.0000,4.492533,0.0000,0.0,0,0,1
0xEFfe6FD75D397fe9A24923Ce93E8028e6Fb4c7dF,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.0,0.0000,0.0,0,0,1
0x73e3538603ac6fc042706ee90e43f1f581ae275b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x93e47e01b9e673cda4d42a1497cf7059efc4fa6e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x7338809d1a2c6fbb6e755470ab2a28e8c5dac63c,0.000000,931,1,1,1,1,0.000000,1.0,0.000000,0.01,1.0000,0.0000,0.0064,0.372678,0.0011,0.0,0,0,1
0xdf68995f07882120b44da1d0fabf41ca1681deec,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x93d0ce92b22588c538969d8b81c701f781a2235d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,3.0000,0.471405,0.0000,0.0,0,0,1
0x195f8b621435f3121036f38728313af81f7cface,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x647f274b3a7248d6cf51b35f08e7e7fd6edfb271,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,195.0000,87.283079,0.0000,0.0,0,0,1
0x34f61ff92cd0f49a358a9fdedde62898b9d70901,0.000000,120,2,2,1,2,0.000000,1.414214,0.000000,0.017795,1.0000,0.0000,0.0333,0.829156,0.0167,0.0,0,0,1
0xc876b7545c2b6bfac4cd82db1ebd33f70d738277,0.000000,1,3,5,2,4,0.400000,1.2,0.000000,0.009333,1.6667,0.5000,3.0000,1.699673,2.0000,0.5,0,1,0
0x34ed5195cd23da4b69d09eca0c474011303ceb3a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x5ef93b2ebc91b3f8014207ba2b4cea718ab5e52e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.5,0.0000,0.0,0,0,1
0xaa5857efefa26a16e67c36b7d72590cfaf499cca,0,2,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.5000,0.0,0,0,1
0xEA610B1153477720748DC13ED378003941d84fAB,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,79.0000,173.793556,0.0000,0.0,0,0,1
0x00712a531e207ad77e42586fb81e9fb8f68f0a7d,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xab1726d035976fd2899323c3512508279a11e0b8,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x469cac3cae51d3fb5ad2699f9e2494feb44d5662,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x8af1381430df31ddf1ff3ee519184bfa9c96352c,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x92579f2fa430B20BF6CE9d19938Fe061aad992E2,1.283200,0,10,0,7,0,-1.428571,0.728431,-0.183314,0.209619,0.0000,0.0000,9.0000,2.060804,0.0000,0.0,0,0,1
0xeca8d4cb072af5d3e59b0460e072e60cd922ff7e,0.000000,0,1,1,1,1,0.000000,1.0,0.000000,0.01,1.0000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0xc3951d77737733174152532e8b0f27e2c4e9f0dc,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,343.0000,23.003616,0.0000,0.0,0,0,1
0x73a8de5bbeab01b0be663cea7b64a0c35de8df29,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,1.5,0.0000,0.0,0,0,1
0x0e68e030c68604840017194d90b535eabe1ea059,0.000000,777,6,6,3,2,0.000000,2.966479,0.000000,0.062201,1.0000,0.0000,0.0219,1.712967,0.0064,0.4,0,0,1
0x7b22713f2e818fad945af5a3618a2814f102cbe0,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.5,0.0000,0.0,0,0,1
0xd0e900c153225517739b0df07a00de2e76e263cb,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,50.0000,10.221624,0.0000,0.0,0,0,1
0x57c97fC376b35b35f8A922aAC5702B1728BE2abC,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,1.5,0.0000,0.0,0,0,1
0xe22a1b2e1444ccdb730a58930819210ec75adc58,0.000000,1,1,2,1,2,0.500000,0.5,0.000000,1.2,2.0000,1.0000,2.0000,0.5,2.0000,0.0,1,0,0
0x0b10332a9829148a83077731d2788e4c19e28307,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,0.0,0.0000,0.0,0,0,1
0xf5ab0e74a8ab55f736a1954c4716e9669ea59a18,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,1.5,0.0000,0.0,0,0,1
0x3AA5FA4FBF18d19548680a5f2BbA061b18Fed26b,34854.380465,0,8992,0,7522,0,-1.195427,0.662226,-4.633659,42.326894,0.0000,0.0000,16.0000,966.838396,0.0000,0.0,0,0,1
0x13143a660635d0bc703ff5674e66850cf6be6e12,0.040000,3,2,2,2,1,0.000000,1.0,-0.020000,0.01,1.0000,0.5000,1.3333,2.58602,0.6667,0.0,0,1,0
0x138A8752093F4f9a79AaeDF48d4B9248fab93c9C,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,384.0000,15.391039,0.0000,0.0,0,0,1
0xB9e0FC2a1C9d567Af555E07E72f27E686f2c6872,38052.710245,0,1426,0,822,0,-1.734793,6.199853,-46.292835,679.162902,0.0000,0.0000,6.0000,264.118923,0.0000,0.0,0,0,1
0x3a08c207ae45a71ee1ea063562e515cc05f981be,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xb8789ac777710ee56e9f8c4bb3ff67a8e436c34d,0.000000,31,1167,1167,1060,1,0.000000,35.846279,0.000000,332.847412,1.0000,0.0000,1.0323,56.42742,1.0323,55.800417,0,0,1
0x37a2e0cdcc3dec87042dedfd32daca45d2089ecd,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x9b6443b0fb9c241a7fdac375595cea13e6b7807a,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,784.0000,26.637166,0.0000,0.0,0,0,1
0x68223dF196B3c46b7eb30a154DC79AA0A9d7907A,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x3b6fb225e6dcb23452b255ff3101d18328c429d1,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x889930aD5b7ea9115e75C04c73209B76Ab70e8c6,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,25.0000,3.328423,0.0000,0.0,0,0,1
0xb5b8749355b89bcb04dd70001cea1b98a81ffe61,0.000000,21,244,244,213,1,0.000000,16.557483,0.000000,69.653685,1.0000,0.0047,1.0476,22.594567,1.0476,22.474044,0,0,1
0xD0B56cbCD938AEAfb41915C09594eE88F3c5C41b,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x8b34fbc553db3462ad4909f2e5577cc22f63c216,-0.000002,331,674,650,391,405,-0.059259,2.109694,0.000000,10.566059,0.9644,1.0000,0.3142,18.153887,0.2417,20.784474,0,0,1
0x22EbaB2fBA4A1648Aa8A0bdAeA975738A7810E24,4.000000,0,21,0,2,0,-10.500000,9.5,-2.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x8d790f3989b6d24f38beb978c1c813d608bb0c81,0.989532,36,1168,9,2,6,-165.571429,408.831735,-0.141362,4490.204318,0.0077,0.5000,0.9444,55.627375,0.0833,1.414214,0,1,0
0x239de3a0d6ca5f21601f83327ea2174225eb7156,0.133000,1534,46,43,33,31,-0.090909,0.378485,-0.004030,0.022274,0.9348,0.9394,0.1199,9.980686,0.0189,1.004153,0,0,1
0xa5bfd6cca5b36c540cb10c16a5732ced8916f6a3,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xbfdd05ffefc2e6a07c06bb472fa7e5425726de16,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xb5294606d89e47dd648916bb5bf64329da057218,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xd8ca8ebf7c79d63501784b9c61392c8870c62a0e,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x27323f2c6ea509afef0c9306bc64c2b4290be0eb,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,1.0000,0.0,0,0,1
0x4132e4a842c997c5f82f16be5b157ac6538f5ba5,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x8b168e46281e72d410717b27a6ca97bf9f301173,0.000000,32,3,1,2,1,-0.666667,1.247219,0.000000,5.481028,0.3333,0.0000,0.0625,1.5,0.0312,0.0,0,0,1
0x2ad1ce69ea75a79f6070394a1b712db14965e3b4,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0xa62f42e53425d396d4e260b131b5ebb9defda1b2,0,0,0,0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
