address,balance,lifetime,tx_in,tx_out,investment_in,payment_out,investment_to_contract/tx_in,payment_from_contract/tx_out,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,owner_gets_eth_Wo_investing,owner_gets_eth_investing,owner_no_eth
0x000000000000541e251335090ac5b47176af4f7e,-40.570442,236,12030,3641,2123,2819,0.1765,0.7742,227,208,2.459364,33.059016,0.143358,56.488241,1.3278,0.6696,0.9915,57.398019,0.9492,37.823161,0,0,1
0x0000000000085d4780b73119b644ae5ecd22b376,0,102,9565,10000,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.1961,368.189744,0.0490,1257.724771,0,0,1
0x00000000016697fa9a9c8e2889e28d3d9816a078,30.164282,65,9314,7562,2402,7562,0.2579,1.0,50,45,90.526316,399.135957,-0.529198,91.572215,3.1482,0.7600,1.6308,72.441007,1.0154,73.630951,0,0,1
0x0000000006adbd7c01bc0738cdbfc3932600ad63,0.000000,8,102,77,50,74,0.4902,0.961,19,15,1.000000,5.627314,0.000000,4.650925,1.4800,0.5263,1.5000,8.057088,1.1250,6.112121,0,0,1
0x0000000053d411becdb4a82d8603edc6d8b8b3bc,0.000005,43,399,428,248,420,0.6216,0.9813,54,49,2.123457,14.325478,-0.000000,231.317822,1.6935,0.4074,0.7674,5.838034,0.7209,8.267384,0,0,1
0x0000000f8ef4be2b7aed6724e893c1b674b9682d,0.000001,1,14,11,6,10,0.4286,0.9091,6,6,0.444444,1.498971,-0.000000,20.088137,1.6667,0.5000,3.0000,3.858612,2.0000,3.5,0,0,1
0x000005edbbc1f258302add96b5e20d3442e5dd89,0.000000,0,15,11,6,10,0.4,0.9091,5,7,0.363636,1.553455,0.000000,6.019517,1.6667,0.2000,2.0000,6.5,1.0000,0.0,0,0,1
0x00073ce45a555f14fb4128c7bbfc776ee061d2da,0,0,2,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x00155b088ac98fc566bcde94ac340e9e7b3a5a0d,0,56,186,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.6071,8.164613,0.0000,0.0,0,0,1
0x001a1e8b642edb96024bc459038b118b6cbd9a1e,0,0,4,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x00214120d3469a74ca586bc9557c0ff8fb09b157,0.000000,3,25,1,1,1,0.04,1.0,1,1,0.000000,1.0,0.000000,0.001,1.0000,0.0000,1.0000,4.642796,0.3333,0.0,1,0,0
0x002329192014563890ffb66b483c29dd6607c419,0,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0025d5565f5fafb8a012dca9306b416ff1b9aa22,0,158,3,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0190,0.0,0.0000,0.0,0,0,1
0x00677ec3e34d9eb794f2eba943f43bf0639cce5d,0,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x00b92f05a3c241c86433ba3e339637d26258d72a,0,33,8419,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0303,255.998278,0.0000,0.0,0,0,1
0x0116a18b6a07ac7be73ba046098b4aeba064f4d1,0.001000,7,6,1,4,1,0.6667,1.0,3,1,-1.000000,0.0,-0.000333,0.000943,0.2500,0.3333,0.4286,0.816497,0.1429,0.0,0,1,0
0x014b50466590340d41307cc54dcee990c8d58aa8,0,258,9913,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0039,34.783586,0.0000,0.0,0,0,1
0x0168703872fa06741ecaa9dff7803168e83f7ae0,0,1306,914,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.1930,4.535108,0.0000,0.0,0,0,1
0x017925fdb447544da8ed671b5305461cfc6c6e1d,0,48,8354,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.8958,263.129849,0.0000,0.0,0,0,1
0x01925d0ffe4a6a6162b51ba611e3d4780fc2df42,0,342,9,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0146,1.16619,0.0000,0.0,0,0,1
0x01995786f1435743c42b7f2276c496a610b58612,0,40,9494,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0250,267.379975,0.0000,0.0,0,0,1
0x01c67791309c71aa4ed373025a0c089696d7c9e4,0,602,3703,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.1960,56.710373,0.0000,0.0,0,0,1
0x01ed068115ba99b94c65c7791d4ac5dee1253835,0,998,68,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0220,5.177829,0.0000,0.0,0,0,1
0x0235fe624e044a05eed7a43e16e3083bc8a4287a,0,118,9393,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.9153,122.184019,0.0000,0.0,0,0,1
0x025abad9e518516fdaafbdcdb9701b37fb7ef0fa,0,1372,359,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0510,27.529164,0.0000,0.0,0,0,1
0x02c4c78c462e32cca4a90bc499bf411fb7bc6afb,45.232400,48,9856,116,133,116,0.0135,1.0,93,1,-0.180851,12.097092,-0.481196,64.280271,0.8722,0.0000,1.0208,529.474017,0.0417,16.0,0,0,1
0x02f61fd266da6e8b102d4121f5ce7b992640cf98,0,86,9982,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.9884,252.166353,0.0000,0.0,0,0,1
0x0371a82e4a9d0a4312f3ee2ac9c6958512891372,0.180000,205,9740,0,2,0,0.0002,0.0,1,0,-2.000000,0.0,-0.180000,0.0,0.0000,0.0000,0.9024,213.13285,0.0000,0.0,0,0,1
0x03806ce5ef69bd9780edfb04c29da1f23db96294,0.080000,114,7851,0,1,0,0.0001,0.0,1,0,-1.000000,0.0,-0.080000,0.0,0.0000,0.0000,1.0000,319.569489,0.0000,0.0,0,0,1
0x039b5649a59967e3e936d7471f9c3700100ee1ab,0,69,9847,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.8116,892.201446,0.0000,0.0,0,0,1
0x039fb002d21c1c5eeb400612aef3d64d49eb0d94,0,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x04023aa3cee210695fa7fe237b1d8d4a91cee469,0,350,12,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0200,1.030158,0.0000,0.0,0,0,1
0x041fe8df8b4aaa868941eb877952f17babe57da5,-10.973089,93,9602,3,47,3,0.0049,1.0,47,1,-0.916667,0.571305,0.228606,1.57853,0.0638,0.0000,0.0215,3192.0,0.0323,0.0,1,0,0
0x04450956638097114b504aaac5ff55db9295420a,0.000000,447,106,61,60,60,0.566,0.9836,36,1,0.000000,10.184779,0.000000,107.385156,1.0000,0.0000,0.1141,2.995704,0.0738,1.076504,1,0,0
0x04f062809b244e37e7fdc21d9409469c989c2342,-3818.425111,731,9832,3342,810,3342,0.0824,1.0,292,632,3.516667,9.124281,5.303368,49.69798,4.1259,0.6986,0.1724,74.623918,0.5691,14.602385,0,0,1
0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,0,116,9802,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0086,87.966399,0.0000,0.0,0,0,1
0x059550a1ca3c46a2adb803e9e3ea4585a34f004a,0.000000,231,5885,5884,3065,3065,0.5208,0.5209,594,9,0.000000,124.39544,0.000000,614.343423,1.0000,0.0152,0.9870,21.393442,0.9827,21.376896,0,0,1
0x05984006707585f66465e8a6505341f46b64fa7a,-0.000011,179,8619,1,1431,1,0.166,1.0,1118,1,-1.277927,0.642941,0.000000,90.967357,0.0007,0.0000,1.0056,70.845942,0.0056,0.0,0,0,1
0x05af72594440cf75c0fdcbbd9993fc26f62c7afc,0.036757,6,167,803,136,803,0.8144,1.0,15,12,44.466667,115.929212,-0.002450,0.644483,5.9044,0.8000,1.1667,33.19823,1.1667,172.213086,0,1,0
0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27,0,21,9563,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.5714,687.836155,0.0000,0.0,0,0,1
0x06147110022b768ba8f99a8f385df11a151a9cc8,0,1402,3026,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.3959,8.1521,0.0000,0.0,0,0,1
0x06364f10b501e868329afbc005b3492902d6c763,0,547,1202,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.5649,5.458362,0.0000,0.0,0,0,1
0x0651842ee1f973367138cd512709d81bf8a62217,0.578011,1,9745,0,3,0,0.0003,0.0,3,0,-1.000000,0.0,-0.192670,0.272469,0.0000,0.0000,2.0000,4346.5,0.0000,0.0,0,0,1
0x069b2fb501b6f16d1f5fe245b16f6993808f1008,0,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x06b05ce580df7ae8cbba7e12438428e4e34e61d7,0,0,3,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x06c741e6df49d7fda1f27f75fffd238d87619ba1,0,608,265,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.1053,4.63299,0.0000,0.0,0,0,1
0x079b18d6556e198c98e599490c6cbba231ab4db8,0,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x07a58629aaf3e1a0d07d8f43114b76bd5eee3b91,0,65,9291,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.9538,258.963869,0.0000,0.0,0,0,1
0x07cff9c779702a57a4da4b15ef9a0af58e9472d3,0,155,1822,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.7419,18.791113,0.0000,0.0,0,0,1
0x07e3c70653548b04f0a75970c1f81b4cbbfb606f,0,26,9866,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0385,558.373117,0.0000,0.0,0,0,1
0x089a6d83282fb8988a656189f1e7a73fa6c1cac2,0.010000,1455,1571,0,1,0,0.0006,0.0,1,0,-1.000000,0.0,-0.010000,0.0,0.0000,0.0000,0.2612,14.03062,0.0000,0.0,0,0,1
0x08b67e38b4ecc788eb0cfbab72074c374ecddbf3,-0.041693,23,9839,1,4,1,0.0004,1.0,4,1,-0.600000,0.8,0.008339,0.022068,0.2500,0.0000,0.5217,2599.094088,0.0435,0.0,1,0,0
0x08d32b0da63e2c3bcf8019c9c5d849d7a9d791e6,-2431.893654,262,8949,456,3117,456,0.3483,1.0,2052,386,-1.095964,1.511167,1.001604,135.653571,0.1463,0.0049,0.6031,134.779859,0.1832,17.97336,0,1,0
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,0,3,9745,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.3333,1238.465255,0.0000,0.0,0,0,1
0x08fd34559f2ed8585d3810b4d96ab8a05c9f97c5,0.010000,1444,215,18,69,18,0.3209,1.0,60,1,-0.836066,2.483918,-0.000164,1.131787,0.2609,0.0000,0.0395,2.895959,0.0104,0.4,1,0,0
0x09678741bd50c3e74301f38fbd0136307099ae5d,-4034.223760,69,9994,9983,5083,9983,0.5086,1.0,2048,9978,0.437695,2.17779,0.360359,6.496973,1.9640,0.4058,0.7826,105.244134,1.0145,109.058214,1,0,0
0x097547b0e064fe30415b83af6993e8871e972c90,0.000000,5,26,16,16,16,0.6154,1.0,10,1,0.000000,5.152228,0.000000,10.852831,1.0000,0.0000,1.0000,2.925748,1.0000,0.748331,0,0,1
0x09debe702678140c1be278213109719fab98d0d8,0,230,50,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0783,2.48452,0.0000,0.0,0,0,1
0x0a61e886822f46b4ca9c765c9b984a25a5dc4b9a,0,0,4,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0a820c4e3a9c8d89c9a3e78dfe993b3885b229fa,0,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x0a938f219c673381eab8f99eb720d899dac8f0ab,0,669,20,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0209,0.820652,0.0000,0.0,0,0,1
0x0a97094c19295e320d5121d72139a150021a2702,-8246.999831,579,9466,8344,3250,7887,0.3433,0.9452,1330,2054,2.217599,5.503096,3.944046,21.347939,2.4268,0.9722,0.0725,939.799724,0.3126,169.157781,0,1,0
0x0abdace70d3790235af448c88547603b945604ea,0,27,9614,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.5185,480.633277,0.0000,0.0,0,0,1
0x0abefb7611cb3a01ea3fad85f33c3c934f8e2cf4,0.016200,135,9844,0,2,0,0.0002,0.0,1,0,-2.000000,0.0,-0.016200,0.0,0.0000,0.0000,1.0074,71.758383,0.0000,0.0,0,0,1
0x0aef06dcccc531e581f0440059e6ffcc206039ee,0,1511,2285,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.3091,18.970316,0.0000,0.0,0,0,1
0x0af44e2784637218dd1d32a322d44e603a8f0c6a,0,1339,9837,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.7812,40.9273,0.0000,0.0,0,0,1
0x0b24fdf35876bbe2a1cc925321b8c301017474d4,0,1291,36,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0194,0.897998,0.0000,0.0,0,0,1
0x0b3ebeccc00e9ceae2bf3235d558eda7398be91e,0,766,91,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0509,1.978517,0.0000,0.0,0,0,1
0x0b76544f6c413a555f309bf76260d1e02377c02a,0,103,9780,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.9515,715.977239,0.0000,0.0,0,0,1
0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,0,121,9935,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0083,160.517911,0.0000,0.0,0,0,1
0x0c01d1a41f21863c194c8e948054f8e3a433c424,0,1,6,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,2.0000,1.0,0.0000,0.0,0,0,1
0x0c577fbf29f8797d9d29a33de59001b872a1d4dc,1167.052714,165,6191,8705,4848,6650,0.7831,0.7639,1035,263,1.553448,111.207234,-1.006080,12.556659,1.3717,0.1333,1.8121,15.742291,0.7394,42.701388,0,1,0
0x0c74f22130c985fa02e7105d6095fb782e9eb08c,0,72,186,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.2361,12.743952,0.0000,0.0,0,0,1
0x0cb8d0b37c7487b11d57f1f33defa2b1d3cfccfe,0,923,2720,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.3749,13.731671,0.0000,0.0,0,0,1
0x0cf0ee63788a0849fe5297f3407f701e122cc023,0,124,9231,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.3145,414.430914,0.0000,0.0,0,0,1
0x0d59ae1af62ceef6f31f38df881911b408e114bc,0,160,8,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0438,0.349927,0.0000,0.0,0,0,1
0x0d8775f648430679a709e98d2b0cb6250d2887ef,0.000000,2,907,1,185,1,0.204,1.0,184,1,-0.994595,0.16431,0.000000,11765.494639,0.0054,0.0000,1.0000,448.5,0.5000,0.0,0,0,1
0x0decf0b981186af4a0ee96e54adc999d70b3f13b,0,646,27,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0387,0.391918,0.0000,0.0,0,0,1
0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195,0,94,9905,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.9362,132.109016,0.0000,0.0,0,0,1
0x0e6541374e9d7dee2c53c15a1a00fbe41c7b7198,0,696,1086,583,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.6020,1.976722,0.2256,2.348739,0,0,1
0x0e6bb94b7f25b96f13e0baf5bc04b8ba39b897a8,0,1344,6901,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.2359,171.243422,0.0000,0.0,0,0,1
0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e,0.533482,584,7922,0,12,0,0.0015,0.0,4,0,-3.000000,3.464102,-0.133370,0.210976,0.0000,0.0000,1.7158,27.202376,0.0000,0.0,0,0,1
0x0ebc0fd1a2ee16e1ab1f37e889f0bf1f7b854f33,0.000000,192,21,20,20,20,0.9524,1.0,13,1,0.000000,5.656854,0.000000,1.568676,1.0000,0.0000,0.0469,3.091206,0.0469,2.779999,0,0,1
0x0ebc585f636aa1852867438ca820b91d55e6cfd7,0,18,881,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.4444,52.133093,0.0000,0.0,0,0,1
0x0f513ffb4926ff82d7f60a05069047aca295c413,0,1469,1116,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.3608,1.771942,0.0000,0.0,0,0,1
0x0f598112679b78e17a4a9febc83703710d33489c,0,1401,7399,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.2734,107.928309,0.0000,0.0,0,0,1
0x0f9b1d1d39118480cf8b9575419ea4e5189c88dd,0,1244,367,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0732,8.017084,0.0000,0.0,0,0,1
0x0ffab58ea5a71cc3ca40217706c3c401407fa4a8,0,894,1802,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0861,63.506061,0.0000,0.0,0,0,1
0x106aa49295b525fcf959aa75ec3f7dcbf5352f1c,0,137,9241,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.9051,177.629438,0.0000,0.0,0,0,1
0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,2.300843,101,8962,23,27,23,0.003,1.0,16,2,-0.222222,5.503086,-0.127825,4.787998,0.8519,0.0000,1.0000,96.445326,0.1089,2.274545,0,0,1
0x1098898efacd41e1824cd610f52d0f8690bdc87a,0,0,1,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.0,0.0000,0.0,0,0,1
0x10b123fddde003243199aad03522065dc05827a0,0,68,3,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0441,0.0,0.0000,0.0,0,0,1
0x10c0337c42843e0b8ce743d7d5ff39b711f3ad82,0,1345,264,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0476,13.426303,0.0000,0.0,0,0,1
0x10d9601e7a7bf1c9c3dfe7d93b4050867829a3fd,0.666847,517,362,79,89,79,0.2459,1.0,46,36,-0.217391,2.412946,-0.014497,0.553241,0.8876,0.7826,0.0812,12.136039,0.0580,3.209188,0,1,0
0x10ec03b714a2660581040c1a0329d88e381ca603,0.110000,50,5,1,4,1,0.8,1.0,3,1,-0.750000,1.089725,-0.027500,0.044371,0.2500,0.0000,0.0800,0.433013,0.0200,0.0,0,0,1
0x10fb4ad704871b6880776666c61d14aa075a5992,0.000000,27,9568,1,1,1,0.0001,1.0,1,1,0.000000,1.0,0.000000,0.003,1.0000,0.0000,0.4815,1898.553052,0.0370,0.0,0,0,1
0x111111254b08ceeee8ad6ca827de9952d2a46781,0.000004,11,540,400,337,386,0.6241,0.965,80,73,0.401639,9.666284,-0.000000,146.766987,1.1454,0.3875,1.0909,24.107399,1.0909,17.674527,0,0,1
0x111111f7e9b1fe072ade438f77e1ce861c7ee4e3,0,11,9986,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0909,358.080492,0.0000,0.0,0,0,1
0x11111254369792b2ca5d084ab5eea397ca8fa48b,31736.285322,77,12136,6124,6580,5873,0.5422,0.959,780,464,-0.733402,36.382427,-32.921458,814.395072,0.8926,0.3590,1.3117,64.251013,1.0130,47.710866,0,0,1
0x111112549cfedf7822eb11fbd8fd485d8a10f93f,-0.231987,60,1829,1367,1122,1337,0.6134,0.9781,200,158,0.762411,19.378745,0.000823,202.973152,1.1916,0.3800,1.0333,19.328026,1.0167,16.675669,0,0,1
0x1122b6a0e00dce0563082b6e2953f3a943855c1f,0.021000,115,9722,0,2,0,0.0002,0.0,2,0,-1.000000,0.0,-0.010500,0.0095,0.0000,0.0000,0.6435,98.685099,0.0000,0.0,0,0,1
0x112ca67c8e9a6ac65e1a2753613d37b89ab7436b,0,817,43,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0404,0.717101,0.0000,0.0,0,0,1
0x1175a66a5c3343bbf06aa818bb482ddec30858e0,0,791,1475,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.1239,58.472455,0.0000,0.0,0,0,1
0x11f25df3fc13ea5daf5ed3610a94fb99dfb6a517,0,193,4,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0155,0.471405,0.0000,0.0,0,0,1
0x1234567461d3f8db7496581774bd869c83d51c93,0.011511,13,9875,0,2,0,0.0002,0.0,2,0,-1.000000,0.0,-0.005756,0.005755,0.0000,0.0000,1.0769,551.132808,0.0000,0.0,0,0,1
0x1234567896326230a28ee368825d11fe6571be4a,0,125,478,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.4400,9.758675,0.0000,0.0,0,0,1
0x12345678979f29ebc99e00bdc5693ddea564ca80,3.778598,147,215,53,80,53,0.3721,1.0,26,19,-0.931034,2.227277,-0.130296,1.150347,0.6625,0.6154,0.3878,3.340436,0.1633,1.039999,0,0,1
0x12345678982cb986dd291b50239295e3cb10cdf6,0,43,6,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0465,1.0,0.0000,0.0,0,0,1
0x12459c951127e0c374ff9105dda097662a027093,0,152,9883,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.8553,114.545958,0.0000,0.0,0,0,1
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a,-1.102200,491,9901,21,0,21,0.0,1.0,0,12,1.750000,1.920286,0.091850,0.139329,21.0000,0.0000,0.1161,151.112014,0.0244,2.203217,0,0,1
0x125cb8f8c39116fed1b51c885848fda08c0b7542,0,13,4,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.2308,0.471405,0.0000,0.0,0,0,1
0x12a35383ca24ceb44cdcbbecbeb7baccb5f3754a,0,837,341,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.1553,2.428248,0.0000,0.0,0,0,1
0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf,0.000000,84,9492,9,9,9,0.0009,1.0,3,1,0.000000,5.744563,0.000000,5.501444,1.0000,0.0000,1.0119,351.344389,0.0952,0.330719,0,0,1
0x12f405b520e6b9ef3f52a87b8dbdcdb9b9aff9b6,0,201,22,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.0697,0.6227,0.0000,0.0,0,0,1
0x12fef5e57bf45873cd9b62e9dbd7bfb99e32d73e,0,70,9389,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.8143,197.743211,0.0000,0.0,0,0,1
0x137ded6c96adc0cf82fba9cbe71bf470e6f43aad,0,719,3286,210,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.6773,8.111129,0.1892,1.639887,0,0,1
0x138a8752093f4f9a79aaedf48d4b9248fab93c9c,0,1543,2163,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.2495,15.372844,0.0000,0.0,0,0,1
0x13c2fab6354d3790d8ece4f0f1a3280b4a25ad96,0,43,9998,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.2093,3129.694889,0.0000,0.0,0,0,1
0x13f11c9905a08ca76e3e853be63d4f0944326c72,215.637083,148,9779,16,871,16,0.0891,1.0,590,1,-1.446701,1.424983,-0.364868,293.712961,0.0184,0.0000,0.9595,143.203796,0.0811,0.849837,0,0,1
0x13f1b7fdfbe1fc66676d56483e21b1ecb40b58e2,0,32,9546,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.9688,534.193449,0.0000,0.0,0,0,1
0x13f64609bf1ef46f6515f8cd3115433a93a00dc6,60.562499,318,9477,9926,5012,9723,0.5289,0.9795,613,495,5.575148,153.376647,-0.071672,3.728716,1.9399,0.4290,1.0000,36.379919,0.9780,35.140866,0,1,0
0x1410434b0346f5be678d0fb554e5c7ab620f8f4a,0,97,7511,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.2165,1298.961392,0.0000,0.0,0,0,1
0x1460a58096d80a50a2f1f956dda497611fa4f165,0,244,9744,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.8934,70.447847,0.0000,0.0,0,0,1
0x14a52cf6b4f68431bd5d9524e4fcd6f41ce4ade9,0,1111,3832,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,0.3627,37.904173,0.0000,0.0,0,0,1
0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0,7,9958,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.1429,845.592063,0.0000,0.0,0,0,1
0x151b11892dd6ab1f91055dcd01d23d03a2c47570,0,2,3,0,0,0,0.0,0.0,0,0,0.000000,0.0,0.000000,0.0,0.0000,0.0000,1.0000,0.5,0.0000,0.0,0,0,1
